ID1,ID2,Score,Match_Type
R032,R045,62,DIFFERENT
R032,R046,62,DIFFERENT
R032,R047,62,DIFFERENT
R032,R048,62,DIFFERENT
R032,R049,62,DIFFERENT
R032,R050,50,DIFFERENT
R032,R051,50,DIFFERENT
R032,R052,50,DIFFERENT
R032,R053,50,DIFFERENT
R032,R054,50,DIFFERENT
R032,R055,50,DIFFERENT
R032,R056,50,DIFFERENT
R032,R057,38,DIFFERENT
R032,R058,38,DIFFERENT
R032,R059,38,DIFFERENT
R032,R060,38,DIFFERENT
R032,R061,38,DIFFERENT
R032,R062,38,DIFFERENT
R032,R063,38,DIFFERENT
R032,R064,44,DIFFERENT
R032,R065,44,DIFFERENT
R032,R066,44,DIFFERENT
R032,R067,44,DIFFERENT
R032,R068,44,DIFFERENT
R032,R069,44,DIFFERENT
R032,R070,44,DIFFERENT
R032,R071,29,DIFFERENT
R032,R072,29,DIFFERENT
R032,R073,29,DIFFERENT
R032,R074,29,DIFFERENT
R032,R075,29,DIFFERENT
R032,R076,30,DIFFERENT
R032,R077,29,DIFFERENT
R032,R078,42,DIFFERENT
R032,R079,42,DIFFERENT
R032,R080,42,DIFFERENT
R032,R081,42,DIFFERENT
R032,R082,42,DIFFERENT
R032,R083,42,DIFFERENT
R032,R084,42,DIFFERENT
R032,R085,33,DIFFERENT
R032,R086,33,DIFFERENT
R032,R087,33,DIFFERENT
R032,R088,33,DIFFERENT
R032,R089,30,DIFFERENT
R032,R090,33,DIFFERENT
R032,R091,33,DIFFERENT
R032,R092,33,DIFFERENT
R032,R093,33,DIFFERENT
R032,R094,33,DIFFERENT
R032,R095,33,DIFFERENT
R032,R096,33,DIFFERENT
R032,R097,33,DIFFERENT
R032,R098,33,DIFFERENT
R032,R099,42,DIFFERENT
R032,R100,41,DIFFERENT
R033,R034,100,DUPLICATE
R033,R035,100,DUPLICATE
R033,R036,67,DIFFERENT
R033,R037,67,DIFFERENT
R033,R038,54,DIFFERENT
R033,R039,67,DIFFERENT
R033,R040,40,DIFFERENT
R033,R041,67,DIFFERENT
R033,R042,67,DIFFERENT
R033,R043,62,DIFFERENT
R033,R044,64,DIFFERENT
R033,R045,62,DIFFERENT
R033,R046,62,DIFFERENT
R033,R047,62,DIFFERENT
R033,R048,62,DIFFERENT
R033,R049,62,DIFFERENT
R033,R050,50,DIFFERENT
R033,R051,50,DIFFERENT
R033,R052,50,DIFFERENT
R033,R053,50,DIFFERENT
R033,R054,50,DIFFERENT
R033,R055,50,DIFFERENT
R033,R056,50,DIFFERENT
R033,R057,38,DIFFERENT
R033,R058,38,DIFFERENT
R033,R059,38,DIFFERENT
R033,R060,38,DIFFERENT
R033,R061,38,DIFFERENT
R033,R062,38,DIFFERENT
R033,R063,38,DIFFERENT
R033,R064,44,DIFFERENT
R033,R065,44,DIFFERENT
R033,R066,44,DIFFERENT
R033,R067,44,DIFFERENT
R033,R068,44,DIFFERENT
R033,R069,44,DIFFERENT
R033,R070,44,DIFFERENT
R033,R071,29,DIFFERENT
R033,R072,29,DIFFERENT
R033,R073,29,DIFFERENT
R033,R074,29,DIFFERENT
R033,R075,29,DIFFERENT
R033,R076,30,DIFFERENT
R033,R077,29,DIFFERENT
R033,R078,42,DIFFERENT
R033,R079,42,DIFFERENT
R033,R080,42,DIFFERENT
R033,R081,42,DIFFERENT
R033,R082,42,DIFFERENT
R033,R083,42,DIFFERENT
R033,R084,42,DIFFERENT
R033,R085,33,DIFFERENT
R033,R086,33,DIFFERENT
R033,R087,33,DIFFERENT
R033,R088,33,DIFFERENT
R033,R089,30,DIFFERENT
R033,R090,33,DIFFERENT
R033,R091,33,DIFFERENT
R033,R092,33,DIFFERENT
R033,R093,33,DIFFERENT
R033,R094,33,DIFFERENT
R033,R095,33,DIFFERENT
R033,R096,33,DIFFERENT
R033,R097,33,DIFFERENT
R033,R098,33,DIFFERENT
R033,R099,42,DIFFERENT
R033,R100,41,DIFFERENT
R034,R035,100,DUPLICATE
R034,R036,67,DIFFERENT
R034,R037,67,DIFFERENT
R034,R038,54,DIFFERENT
R034,R039,67,DIFFERENT
R034,R040,40,DIFFERENT
R034,R041,67,DIFFERENT
R034,R042,67,DIFFERENT
R034,R043,62,DIFFERENT
R034,R044,64,DIFFERENT
R034,R045,62,DIFFERENT
R034,R046,62,DIFFERENT
R034,R047,62,DIFFERENT
R034,R048,62,DIFFERENT
R034,R049,62,DIFFERENT
R034,R050,50,DIFFERENT
R034,R051,50,DIFFERENT
R034,R052,50,DIFFERENT
R034,R053,50,DIFFERENT
R034,R054,50,DIFFERENT
R034,R055,50,DIFFERENT
R034,R056,50,DIFFERENT
R034,R057,38,DIFFERENT
R034,R058,38,DIFFERENT
R034,R059,38,DIFFERENT
R034,R060,38,DIFFERENT
R034,R061,38,DIFFERENT
R034,R062,38,DIFFERENT
R034,R063,38,DIFFERENT
R034,R064,44,DIFFERENT
R034,R065,44,DIFFERENT
R034,R066,44,DIFFERENT
R034,R067,44,DIFFERENT
R034,R068,44,DIFFERENT
R034,R069,44,DIFFERENT
R034,R070,44,DIFFERENT
R034,R071,29,DIFFERENT
R034,R072,29,DIFFERENT
R034,R073,29,DIFFERENT
R034,R074,29,DIFFERENT
R034,R075,29,DIFFERENT
R034,R076,30,DIFFERENT
R034,R077,29,DIFFERENT
R034,R078,42,DIFFERENT
R034,R079,42,DIFFERENT
R034,R080,42,DIFFERENT
R034,R081,42,DIFFERENT
R034,R082,42,DIFFERENT
R034,R083,42,DIFFERENT
R034,R084,42,DIFFERENT
R034,R085,33,DIFFERENT
R034,R086,33,DIFFERENT
R034,R087,33,DIFFERENT
R034,R088,33,DIFFERENT
R034,R089,30,DIFFERENT
R034,R090,33,DIFFERENT
R034,R091,33,DIFFERENT
R034,R092,33,DIFFERENT
R034,R093,33,DIFFERENT
R034,R094,33,DIFFERENT
R034,R095,33,DIFFERENT
R034,R096,33,DIFFERENT
R034,R097,33,DIFFERENT
R034,R098,33,DIFFERENT
R034,R099,42,DIFFERENT
R034,R100,41,DIFFERENT
R035,R036,67,DIFFERENT
R035,R037,67,DIFFERENT
R035,R038,54,DIFFERENT
R035,R039,67,DIFFERENT
R035,R040,40,DIFFERENT
R035,R041,67,DIFFERENT
R035,R042,67,DIFFERENT
R035,R043,62,DIFFERENT
R035,R044,64,DIFFERENT
R035,R045,62,DIFFERENT
R035,R046,62,DIFFERENT
R035,R047,62,DIFFERENT
R035,R048,62,DIFFERENT
R035,R049,62,DIFFERENT
R035,R050,50,DIFFERENT
R035,R051,50,DIFFERENT
R035,R052,50,DIFFERENT
R035,R053,50,DIFFERENT
R035,R054,50,DIFFERENT
R035,R055,50,DIFFERENT
R035,R056,50,DIFFERENT
R035,R057,38,DIFFERENT
R035,R058,38,DIFFERENT
R035,R059,38,DIFFERENT
R035,R060,38,DIFFERENT
R035,R061,38,DIFFERENT
R035,R062,38,DIFFERENT
R035,R063,38,DIFFERENT
R035,R064,44,DIFFERENT
R035,R065,44,DIFFERENT
R035,R066,44,DIFFERENT
R035,R067,44,DIFFERENT
R035,R068,44,DIFFERENT
R035,R069,44,DIFFERENT
R035,R070,44,DIFFERENT
R035,R071,29,DIFFERENT
R035,R072,29,DIFFERENT
R035,R073,29,DIFFERENT
R035,R074,29,DIFFERENT
R035,R075,29,DIFFERENT
R035,R076,30,DIFFERENT
R035,R077,29,DIFFERENT
R035,R078,42,DIFFERENT
R035,R079,42,DIFFERENT
R035,R080,42,DIFFERENT
R035,R081,42,DIFFERENT
R035,R082,42,DIFFERENT
R035,R083,42,DIFFERENT
R035,R084,42,DIFFERENT
R035,R085,33,DIFFERENT
R035,R086,33,DIFFERENT
R035,R087,33,DIFFERENT
R035,R088,33,DIFFERENT
R035,R089,30,DIFFERENT
R035,R090,33,DIFFERENT
R035,R091,33,DIFFERENT
R035,R092,33,DIFFERENT
R035,R093,33,DIFFERENT
R035,R094,33,DIFFERENT
R035,R095,33,DIFFERENT
R035,R096,33,DIFFERENT
R035,R097,33,DIFFERENT
R035,R098,33,DIFFERENT
R035,R099,42,DIFFERENT
R035,R100,41,DIFFERENT
R036,R037,100,DUPLICATE
R036,R038,100,DUPLICATE
R036,R039,100,DUPLICATE
R036,R040,95,DUPLICATE
R036,R041,100,DUPLICATE
R036,R042,100,DUPLICATE
R036,R043,67,DIFFERENT
R036,R044,67,DIFFERENT
R036,R045,67,DIFFERENT
R036,R046,67,DIFFERENT
R036,R047,67,DIFFERENT
R036,R048,67,DIFFERENT
R036,R049,67,DIFFERENT
R036,R050,55,DIFFERENT
R036,R051,55,DIFFERENT
R036,R052,55,DIFFERENT
R036,R053,55,DIFFERENT
R036,R054,55,DIFFERENT
R036,R055,55,DIFFERENT
R036,R056,55,DIFFERENT
R036,R057,33,DIFFERENT
R036,R058,33,DIFFERENT
R036,R059,33,DIFFERENT
R036,R060,33,DIFFERENT
R036,R061,29,DIFFERENT
R036,R062,33,DIFFERENT
R036,R063,33,DIFFERENT
R036,R064,67,DIFFERENT
R036,R065,67,DIFFERENT
R036,R066,67,DIFFERENT
R036,R067,67,DIFFERENT
R036,R068,67,DIFFERENT
R036,R069,67,DIFFERENT
R036,R070,67,DIFFERENT
R036,R071,16,DIFFERENT
R036,R072,16,DIFFERENT
R036,R073,16,DIFFERENT
R036,R074,16,DIFFERENT
R036,R075,16,DIFFERENT
R036,R076,17,DIFFERENT
R036,R077,16,DIFFERENT
R036,R078,24,DIFFERENT
R036,R079,24,DIFFERENT
R036,R080,24,DIFFERENT
R036,R081,24,DIFFERENT
R036,R082,24,DIFFERENT
R036,R083,24,DIFFERENT
R036,R084,24,DIFFERENT
R036,R085,27,DIFFERENT
R036,R086,27,DIFFERENT
R036,R087,27,DIFFERENT
R036,R088,27,DIFFERENT
R036,R089,28,DIFFERENT
R036,R090,27,DIFFERENT
R036,R091,27,DIFFERENT
R036,R092,18,DIFFERENT
R036,R093,18,DIFFERENT
R036,R094,18,DIFFERENT
R036,R095,19,DIFFERENT
R036,R096,18,DIFFERENT
R036,R097,18,DIFFERENT
R036,R098,19,DIFFERENT
R036,R099,22,DIFFERENT
R036,R100,21,DIFFERENT
R037,R038,100,DUPLICATE
R037,R039,100,DUPLICATE
R037,R040,95,DUPLICATE
R037,R041,100,DUPLICATE
R037,R042,100,DUPLICATE
R037,R043,67,DIFFERENT
R037,R044,67,DIFFERENT
R037,R045,67,DIFFERENT
R037,R046,67,DIFFERENT
R037,R047,67,DIFFERENT
R037,R048,67,DIFFERENT
R037,R049,67,DIFFERENT
R037,R050,55,DIFFERENT
R037,R051,55,DIFFERENT
R037,R052,55,DIFFERENT
R037,R053,55,DIFFERENT
R037,R054,55,DIFFERENT
R037,R055,55,DIFFERENT
R037,R056,55,DIFFERENT
R037,R057,33,DIFFERENT
R037,R058,33,DIFFERENT
R037,R059,33,DIFFERENT
R037,R060,33,DIFFERENT
R037,R061,29,DIFFERENT
R037,R062,33,DIFFERENT
R037,R063,33,DIFFERENT
R037,R064,67,DIFFERENT
R037,R065,67,DIFFERENT
R037,R066,67,DIFFERENT
R037,R067,67,DIFFERENT
R037,R068,67,DIFFERENT
R037,R069,67,DIFFERENT
R037,R070,67,DIFFERENT
R037,R071,16,DIFFERENT
R037,R072,16,DIFFERENT
R037,R073,16,DIFFERENT
R037,R074,16,DIFFERENT
R037,R075,16,DIFFERENT
R037,R076,17,DIFFERENT
R037,R077,16,DIFFERENT
R037,R078,24,DIFFERENT
R037,R079,24,DIFFERENT
R037,R080,24,DIFFERENT
R037,R081,24,DIFFERENT
R037,R082,24,DIFFERENT
R037,R083,24,DIFFERENT
R037,R084,24,DIFFERENT
R037,R085,27,DIFFERENT
R037,R086,27,DIFFERENT
R037,R087,27,DIFFERENT
R037,R088,27,DIFFERENT
R037,R089,28,DIFFERENT
R037,R090,27,DIFFERENT
R037,R091,27,DIFFERENT
R037,R092,18,DIFFERENT
R037,R093,18,DIFFERENT
R037,R094,18,DIFFERENT
R037,R095,19,DIFFERENT
R037,R096,18,DIFFERENT
R037,R097,18,DIFFERENT
R037,R098,19,DIFFERENT
R037,R099,22,DIFFERENT
R037,R100,21,DIFFERENT
R038,R039,100,DUPLICATE
R038,R040,72,DIFFERENT
R038,R041,100,DUPLICATE
R038,R042,100,DUPLICATE
R038,R043,51,DIFFERENT
R038,R044,52,DIFFERENT
R038,R045,51,DIFFERENT
R038,R046,51,DIFFERENT
R038,R047,51,DIFFERENT
R038,R048,51,DIFFERENT
R038,R049,51,DIFFERENT
R038,R050,57,DIFFERENT
R038,R051,57,DIFFERENT
R038,R052,57,DIFFERENT
R038,R053,57,DIFFERENT
R038,R054,57,DIFFERENT
R038,R055,57,DIFFERENT
R038,R056,57,DIFFERENT
R038,R057,38,DIFFERENT
R038,R058,38,DIFFERENT
R038,R059,38,DIFFERENT
R038,R060,38,DIFFERENT
R038,R061,50,DIFFERENT
R038,R062,38,DIFFERENT
R038,R063,38,DIFFERENT
R038,R064,48,DIFFERENT
R038,R065,48,DIFFERENT
R038,R066,48,DIFFERENT
R038,R067,48,DIFFERENT
R038,R068,48,DIFFERENT
R038,R069,48,DIFFERENT
R038,R070,48,DIFFERENT
R038,R071,28,DIFFERENT
R038,R072,28,DIFFERENT
R038,R073,28,DIFFERENT
R038,R074,28,DIFFERENT
R038,R075,28,DIFFERENT
R038,R076,29,DIFFERENT
R038,R077,28,DIFFERENT
R038,R078,29,DIFFERENT
R038,R079,30,DIFFERENT
R038,R080,29,DIFFERENT
R038,R081,29,DIFFERENT
R038,R082,30,DIFFERENT
R038,R083,30,DIFFERENT
R038,R084,29,DIFFERENT
R038,R085,28,DIFFERENT
R038,R086,28,DIFFERENT
R038,R087,28,DIFFERENT
R038,R088,28,DIFFERENT
R038,R089,29,DIFFERENT
R038,R090,28,DIFFERENT
R038,R091,28,DIFFERENT
R038,R092,32,DIFFERENT
R038,R093,32,DIFFERENT
R038,R094,32,DIFFERENT
R038,R095,33,DIFFERENT
R038,R096,32,DIFFERENT
R038,R097,32,DIFFERENT
R038,R098,33,DIFFERENT
R038,R099,28,DIFFERENT
R038,R100,27,DIFFERENT
R039,R040,95,DUPLICATE
R039,R041,100,DUPLICATE
R039,R042,100,DUPLICATE
R039,R043,67,DIFFERENT
R039,R044,67,DIFFERENT
R039,R045,67,DIFFERENT
R039,R046,67,DIFFERENT
R039,R047,67,DIFFERENT
R039,R048,67,DIFFERENT
R039,R049,67,DIFFERENT
R039,R050,55,DIFFERENT
R039,R051,55,DIFFERENT
R039,R052,55,DIFFERENT
R039,R053,55,DIFFERENT
R039,R054,55,DIFFERENT
R039,R055,55,DIFFERENT
R039,R056,55,DIFFERENT
R039,R057,33,DIFFERENT
R039,R058,33,DIFFERENT
R039,R059,33,DIFFERENT
R039,R060,33,DIFFERENT
R039,R061,29,DIFFERENT
R039,R062,33,DIFFERENT
R039,R063,33,DIFFERENT
R039,R064,67,DIFFERENT
R039,R065,67,DIFFERENT
R039,R066,67,DIFFERENT
R039,R067,67,DIFFERENT
R039,R068,67,DIFFERENT
R039,R069,67,DIFFERENT
R039,R070,67,DIFFERENT
R039,R071,16,DIFFERENT
R039,R072,16,DIFFERENT
R039,R073,16,DIFFERENT
R039,R074,16,DIFFERENT
R039,R075,16,DIFFERENT
R039,R076,17,DIFFERENT
R039,R077,16,DIFFERENT
R039,R078,24,DIFFERENT
R039,R079,24,DIFFERENT
R039,R080,24,DIFFERENT
R039,R081,24,DIFFERENT
R039,R082,24,DIFFERENT
R039,R083,24,DIFFERENT
R039,R084,24,DIFFERENT
R039,R085,27,DIFFERENT
R039,R086,27,DIFFERENT
R039,R087,27,DIFFERENT
R039,R088,27,DIFFERENT
R039,R089,28,DIFFERENT
R039,R090,27,DIFFERENT
R039,R091,27,DIFFERENT
R039,R092,18,DIFFERENT
R039,R093,18,DIFFERENT
R039,R094,18,DIFFERENT
R039,R095,19,DIFFERENT
R039,R096,18,DIFFERENT
R039,R097,18,DIFFERENT
R039,R098,19,DIFFERENT
R039,R099,22,DIFFERENT
R039,R100,21,DIFFERENT
R040,R041,95,DUPLICATE
R040,R042,95,DUPLICATE
R040,R043,39,DIFFERENT
R040,R044,40,DIFFERENT
R040,R045,39,DIFFERENT
R040,R046,39,DIFFERENT
R040,R047,39,DIFFERENT
R040,R048,39,DIFFERENT
R040,R049,39,DIFFERENT
R040,R050,57,DIFFERENT
R040,R051,57,DIFFERENT
R040,R052,57,DIFFERENT
R040,R053,57,DIFFERENT
R040,R054,57,DIFFERENT
R040,R055,57,DIFFERENT
R040,R056,57,DIFFERENT
R040,R057,34,DIFFERENT
R040,R058,34,DIFFERENT
R040,R059,34,DIFFERENT
R040,R060,34,DIFFERENT
R040,R061,29,DIFFERENT
R040,R062,34,DIFFERENT
R040,R063,34,DIFFERENT
R040,R064,29,DIFFERENT
R040,R065,29,DIFFERENT
R040,R066,29,DIFFERENT
R040,R067,29,DIFFERENT
R040,R068,29,DIFFERENT
R040,R069,29,DIFFERENT
R040,R070,29,DIFFERENT
R040,R071,17,DIFFERENT
R040,R072,17,DIFFERENT
R040,R073,17,DIFFERENT
R040,R074,17,DIFFERENT
R040,R075,17,DIFFERENT
R040,R076,17,DIFFERENT
R040,R077,17,DIFFERENT
R040,R078,24,DIFFERENT
R040,R079,25,DIFFERENT
R040,R080,24,DIFFERENT
R040,R081,24,DIFFERENT
R040,R082,25,DIFFERENT
R040,R083,25,DIFFERENT
R040,R084,24,DIFFERENT
R040,R085,28,DIFFERENT
R040,R086,28,DIFFERENT
R040,R087,28,DIFFERENT
R040,R088,28,DIFFERENT
R040,R089,29,DIFFERENT
R040,R090,28,DIFFERENT
R040,R091,28,DIFFERENT
R040,R092,19,DIFFERENT
R040,R093,19,DIFFERENT
R040,R094,19,DIFFERENT
R040,R095,19,DIFFERENT
R040,R096,19,DIFFERENT
R040,R097,19,DIFFERENT
R040,R098,19,DIFFERENT
R040,R099,22,DIFFERENT
R040,R100,22,DIFFERENT
R041,R042,100,DUPLICATE
R041,R043,67,DIFFERENT
R041,R044,67,DIFFERENT
R041,R045,67,DIFFERENT
R041,R046,67,DIFFERENT
R041,R047,67,DIFFERENT
R041,R048,67,DIFFERENT
R041,R049,67,DIFFERENT
R041,R050,55,DIFFERENT
R041,R051,55,DIFFERENT
R041,R052,55,DIFFERENT
R041,R053,55,DIFFERENT
R041,R054,55,DIFFERENT
R041,R055,55,DIFFERENT
R041,R056,55,DIFFERENT
R041,R057,33,DIFFERENT
R041,R058,33,DIFFERENT
R041,R059,33,DIFFERENT
R041,R060,33,DIFFERENT
R041,R061,29,DIFFERENT
R041,R062,33,DIFFERENT
R041,R063,33,DIFFERENT
R041,R064,67,DIFFERENT
R041,R065,67,DIFFERENT
R041,R066,67,DIFFERENT
R041,R067,67,DIFFERENT
R041,R068,67,DIFFERENT
R041,R069,67,DIFFERENT
R041,R070,67,DIFFERENT
R041,R071,16,DIFFERENT
R041,R072,16,DIFFERENT
R041,R073,16,DIFFERENT
R041,R074,16,DIFFERENT
R041,R075,16,DIFFERENT
R041,R076,17,DIFFERENT
R041,R077,16,DIFFERENT
R041,R078,24,DIFFERENT
R041,R079,24,DIFFERENT
R041,R080,24,DIFFERENT
R041,R081,24,DIFFERENT
R041,R082,24,DIFFERENT
R041,R083,24,DIFFERENT
R041,R084,24,DIFFERENT
R041,R085,27,DIFFERENT
R041,R086,27,DIFFERENT
R041,R087,27,DIFFERENT
R041,R088,27,DIFFERENT
R041,R089,28,DIFFERENT
R041,R090,27,DIFFERENT
R041,R091,27,DIFFERENT
R041,R092,18,DIFFERENT
R041,R093,18,DIFFERENT
R041,R094,18,DIFFERENT
R041,R095,19,DIFFERENT
R041,R096,18,DIFFERENT
R041,R097,18,DIFFERENT
R041,R098,19,DIFFERENT
R041,R099,22,DIFFERENT
R041,R100,21,DIFFERENT
R042,R043,67,DIFFERENT
R042,R044,67,DIFFERENT
R042,R045,67,DIFFERENT
R042,R046,67,DIFFERENT
R042,R047,67,DIFFERENT
R042,R048,67,DIFFERENT
R042,R049,67,DIFFERENT
R042,R050,55,DIFFERENT
R042,R051,55,DIFFERENT
R042,R052,55,DIFFERENT
R042,R053,55,DIFFERENT
R042,R054,55,DIFFERENT
R042,R055,55,DIFFERENT
R042,R056,55,DIFFERENT
R042,R057,33,DIFFERENT
R042,R058,33,DIFFERENT
R042,R059,33,DIFFERENT
R042,R060,33,DIFFERENT
R042,R061,29,DIFFERENT
R042,R062,33,DIFFERENT
R042,R063,33,DIFFERENT
R042,R064,67,DIFFERENT
R042,R065,67,DIFFERENT
R042,R066,67,DIFFERENT
R042,R067,67,DIFFERENT
R042,R068,67,DIFFERENT
R042,R069,67,DIFFERENT
R042,R070,67,DIFFERENT
R042,R071,16,DIFFERENT
R042,R072,16,DIFFERENT
R042,R073,16,DIFFERENT
R042,R074,16,DIFFERENT
R042,R075,16,DIFFERENT
R042,R076,17,DIFFERENT
R042,R077,16,DIFFERENT
R042,R078,24,DIFFERENT
R042,R079,24,DIFFERENT
R042,R080,24,DIFFERENT
R042,R081,24,DIFFERENT
R042,R082,24,DIFFERENT
R042,R083,24,DIFFERENT
R042,R084,24,DIFFERENT
R042,R085,27,DIFFERENT
R042,R086,27,DIFFERENT
R042,R087,27,DIFFERENT
R042,R088,27,DIFFERENT
R042,R089,28,DIFFERENT
R042,R090,27,DIFFERENT
R042,R091,27,DIFFERENT
R042,R092,18,DIFFERENT
R042,R093,18,DIFFERENT
R042,R094,18,DIFFERENT
R042,R095,19,DIFFERENT
R042,R096,18,DIFFERENT
R042,R097,18,DIFFERENT
R042,R098,19,DIFFERENT
R042,R099,22,DIFFERENT
R042,R100,21,DIFFERENT
R043,R044,98,DUPLICATE
R043,R045,100,DUPLICATE
R043,R046,100,DUPLICATE
R043,R047,100,DUPLICATE
R043,R048,100,DUPLICATE
R043,R049,100,DUPLICATE
R043,R050,57,DIFFERENT
R043,R051,57,DIFFERENT
R043,R052,57,DIFFERENT
R043,R053,57,DIFFERENT
R043,R054,57,DIFFERENT
R043,R055,57,DIFFERENT
R043,R056,57,DIFFERENT
R043,R057,34,DIFFERENT
R043,R058,34,DIFFERENT
R043,R059,34,DIFFERENT
R043,R060,34,DIFFERENT
R043,R061,34,DIFFERENT
R043,R062,34,DIFFERENT
R043,R063,34,DIFFERENT
R043,R064,53,DIFFERENT
R043,R065,53,DIFFERENT
R043,R066,53,DIFFERENT
R043,R067,53,DIFFERENT
R043,R068,53,DIFFERENT
R043,R069,53,DIFFERENT
R043,R070,53,DIFFERENT
R043,R071,41,DIFFERENT
R043,R072,41,DIFFERENT
R043,R073,41,DIFFERENT
R043,R074,41,DIFFERENT
R043,R075,41,DIFFERENT
R043,R076,42,DIFFERENT
R043,R077,41,DIFFERENT
R043,R078,41,DIFFERENT
R043,R079,41,DIFFERENT
R043,R080,41,DIFFERENT
R043,R081,41,DIFFERENT
R043,R082,41,DIFFERENT
R043,R083,41,DIFFERENT
R043,R084,41,DIFFERENT
R043,R085,37,DIFFERENT
R043,R086,37,DIFFERENT
R043,R087,37,DIFFERENT
R043,R088,37,DIFFERENT
R043,R089,38,DIFFERENT
R043,R090,37,DIFFERENT
R043,R091,37,DIFFERENT
R043,R092,36,DIFFERENT
R043,R093,36,DIFFERENT
R043,R094,36,DIFFERENT
R043,R095,37,DIFFERENT
R043,R096,36,DIFFERENT
R043,R097,36,DIFFERENT
R043,R098,37,DIFFERENT
R043,R099,48,DIFFERENT
R043,R100,47,DIFFERENT
R044,R045,98,DUPLICATE
R044,R046,98,DUPLICATE
R044,R047,98,DUPLICATE
R044,R048,98,DUPLICATE
R044,R049,98,DUPLICATE
R044,R050,58,DIFFERENT
R044,R051,58,DIFFERENT
R044,R052,58,DIFFERENT
R044,R053,58,DIFFERENT
R044,R054,58,DIFFERENT
R044,R055,58,DIFFERENT
R044,R056,58,DIFFERENT
R044,R057,35,DIFFERENT
R044,R058,35,DIFFERENT
R044,R059,35,DIFFERENT
R044,R060,35,DIFFERENT
R044,R061,34,DIFFERENT
R044,R062,35,DIFFERENT
R044,R063,35,DIFFERENT
R044,R064,54,DIFFERENT
R044,R065,54,DIFFERENT
R044,R066,54,DIFFERENT
R044,R067,54,DIFFERENT
R044,R068,54,DIFFERENT
R044,R069,54,DIFFERENT
R044,R070,54,DIFFERENT
R044,R071,42,DIFFERENT
R044,R072,42,DIFFERENT
R044,R073,42,DIFFERENT
R044,R074,42,DIFFERENT
R044,R075,42,DIFFERENT
R044,R076,42,DIFFERENT
R044,R077,42,DIFFERENT
R044,R078,41,DIFFERENT
R044,R079,42,DIFFERENT
R044,R080,41,DIFFERENT
R044,R081,41,DIFFERENT
R044,R082,42,DIFFERENT
R044,R083,42,DIFFERENT
R044,R084,41,DIFFERENT
R044,R085,34,DIFFERENT
R044,R086,34,DIFFERENT
R044,R087,34,DIFFERENT
R044,R088,34,DIFFERENT
R044,R089,35,DIFFERENT
R044,R090,34,DIFFERENT
R044,R091,34,DIFFERENT
R044,R092,37,DIFFERENT
R044,R093,37,DIFFERENT
R044,R094,37,DIFFERENT
R044,R095,37,DIFFERENT
R044,R096,37,DIFFERENT
R044,R097,37,DIFFERENT
R044,R098,37,DIFFERENT
R044,R099,49,DIFFERENT
R044,R100,48,DIFFERENT
R045,R046,100,DUPLICATE
R045,R047,100,DUPLICATE
R045,R048,100,DUPLICATE
R045,R049,100,DUPLICATE
R045,R050,57,DIFFERENT
R045,R051,57,DIFFERENT
R045,R052,57,DIFFERENT
R045,R053,57,DIFFERENT
R045,R054,57,DIFFERENT
R045,R055,57,DIFFERENT
R045,R056,57,DIFFERENT
R045,R057,34,DIFFERENT
R045,R058,34,DIFFERENT
R045,R059,34,DIFFERENT
R045,R060,34,DIFFERENT
R045,R061,34,DIFFERENT
R045,R062,34,DIFFERENT
R045,R063,34,DIFFERENT
R045,R064,53,DIFFERENT
R045,R065,53,DIFFERENT
R045,R066,53,DIFFERENT
R045,R067,53,DIFFERENT
R045,R068,53,DIFFERENT
R045,R069,53,DIFFERENT
R045,R070,53,DIFFERENT
R045,R071,41,DIFFERENT
R045,R072,41,DIFFERENT
R045,R073,41,DIFFERENT
R045,R074,41,DIFFERENT
R045,R075,41,DIFFERENT
R045,R076,42,DIFFERENT
R045,R077,41,DIFFERENT
R045,R078,41,DIFFERENT
R045,R079,41,DIFFERENT
R045,R080,41,DIFFERENT
R045,R081,41,DIFFERENT
R045,R082,41,DIFFERENT
R045,R083,41,DIFFERENT
R045,R084,41,DIFFERENT
R045,R085,37,DIFFERENT
R045,R086,37,DIFFERENT
R045,R087,37,DIFFERENT
R045,R088,37,DIFFERENT
R045,R089,38,DIFFERENT
R045,R090,37,DIFFERENT
R045,R091,37,DIFFERENT
R045,R092,36,DIFFERENT
R045,R093,36,DIFFERENT
R045,R094,36,DIFFERENT
R045,R095,37,DIFFERENT
R045,R096,36,DIFFERENT
R045,R097,36,DIFFERENT
R045,R098,37,DIFFERENT
R045,R099,48,DIFFERENT
R045,R100,47,DIFFERENT
R046,R047,100,DUPLICATE
R046,R048,100,DUPLICATE
R046,R049,100,DUPLICATE
R046,R050,57,DIFFERENT
R046,R051,57,DIFFERENT
R046,R052,57,DIFFERENT
R046,R053,57,DIFFERENT
R046,R054,57,DIFFERENT
R046,R055,57,DIFFERENT
R046,R056,57,DIFFERENT
R046,R057,34,DIFFERENT
R046,R058,34,DIFFERENT
R046,R059,34,DIFFERENT
R046,R060,34,DIFFERENT
R046,R061,34,DIFFERENT
R046,R062,34,DIFFERENT
R046,R063,34,DIFFERENT
R046,R064,53,DIFFERENT
R046,R065,53,DIFFERENT
R046,R066,53,DIFFERENT
R046,R067,53,DIFFERENT
R046,R068,53,DIFFERENT
R046,R069,53,DIFFERENT
R046,R070,53,DIFFERENT
